abstract,accession_number,alternate_title,api_link,api_model,ark,batch_ids,box_name,box_number,canonical_link,caption,catalog_key,collection,contributor,create_date,creator,csv_metadata_update_jobs,cultural_context,date_created,description,file_sets,folder_name,folder_number,genre,id,identifier,iiif_manifest,indexed_at,ingest_project,ingest_sheet,keywords,language,legacy_identifier,library_unit,license,location,modified_date,notes,physical_description_material,physical_description_size,preservation_level,project,provenance,published,publisher,related_material,related_url,representative_file_set,rights_holder,rights_statement,scope_and_contents,series,source,status,style_period,subject,table_of_contents,technique,terms_of_use,thumbnail,title,visibility,work_type
,Accession:319905,,https://api.dc.library.northwestern.edu/api/v2/works/bca87140-d331-4e5a-9886-be34e2e3f691,Work,ark:/81985/n28g8fv7p,,,,https://dc.library.northwestern.edu/items/bca87140-d331-4e5a-9886-be34e2e3f691,Fin de Siècle,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Dickinson, Fidelia|Bac, Ferdinand, 1859-1952|Kolb, Eugene (Editor)",2021-03-16T15:25:39.997880Z,,,,"March 1, 1890",,inu-dil-70ff4818-997c-43e1-a8a9-fd4b0d738544.tif,,,caricatures,bca87140-d331-4e5a-9886-be34e2e3f691,,https://api.dc.library.northwestern.edu/api/v2/works/bca87140-d331-4e5a-9886-be34e2e3f691?as=iiif,2023-02-20T16:14:06.403479,None,None,,French,inu:dil-70ff4818-997c-43e1-a8a9-fd4b0d738544,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/f7f8794c-79f6-44ad-8360-34786e2a112f,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/bca87140-d331-4e5a-9886-be34e2e3f691/thumbnail,"La Caricature, année 11, no 531 (1 mars 1890), cover",Public,Image
,Accession:320065,,https://api.dc.library.northwestern.edu/api/v2/works/bf6dde42-563c-430b-a87b-e68626fca4df,Work,ark:/81985/n2dz03d1v,,,,https://dc.library.northwestern.edu/items/bf6dde42-563c-430b-a87b-e68626fca4df,Manuel du Divorce par Chicaneau,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T15:41:35.328901Z,"Yves, Sc",,,"April 30, 1887",,inu-dil-77bade4e-30ce-4ab2-95ef-73edcd4f8ec7.tif,,,caricatures,bf6dde42-563c-430b-a87b-e68626fca4df,,https://api.dc.library.northwestern.edu/api/v2/works/bf6dde42-563c-430b-a87b-e68626fca4df?as=iiif,2023-02-20T16:14:20.353044,None,None,,French,inu:dil-77bade4e-30ce-4ab2-95ef-73edcd4f8ec7,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/7b86498b-99c3-495a-a1a4-b206d3d45305,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/bf6dde42-563c-430b-a87b-e68626fca4df/thumbnail,"La Caricature, no 383 (30 avril 1887), cover",Public,Image
,Accession:320472,,https://api.dc.library.northwestern.edu/api/v2/works/bfd65d0e-cf8c-485d-a5c1-ff0addcea64f,Work,ark:/81985/n2rb6wd3h,,,,https://dc.library.northwestern.edu/items/bfd65d0e-cf8c-485d-a5c1-ff0addcea64f,Les vacances de Paques,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T15:43:38.915039Z,Yves et Barret,,,"April 3, 1880",,inu-dil-07a529dd-e6e4-4ca0-a37d-22648994a045.tif,,,caricatures,bfd65d0e-cf8c-485d-a5c1-ff0addcea64f,,https://api.dc.library.northwestern.edu/api/v2/works/bfd65d0e-cf8c-485d-a5c1-ff0addcea64f?as=iiif,2023-02-20T16:14:24.481230,None,None,,French,inu:dil-07a529dd-e6e4-4ca0-a37d-22648994a045,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/63cb5ac3-2b23-44fa-9cd6-4601671ec250,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/bfd65d0e-cf8c-485d-a5c1-ff0addcea64f/thumbnail,"La Caricature, no 14 (3 avril 1880), cover",Public,Image
,Accession:320013,,https://api.dc.library.northwestern.edu/api/v2/works/cea7b7bb-6c9d-4635-915f-798288a6740e,Work,ark:/81985/n2736md53,,,,https://dc.library.northwestern.edu/items/cea7b7bb-6c9d-4635-915f-798288a6740e,Les Hommes du Jour,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Luque, Manuel, 1854-|Kolb, Eugene (Editor)",2021-03-16T17:10:19.355498Z,,,,"May 19, 1888",,inu-dil-44db4aa7-16fc-40da-9db8-1c7623c98441.tif,,,caricatures,cea7b7bb-6c9d-4635-915f-798288a6740e,,https://api.dc.library.northwestern.edu/api/v2/works/cea7b7bb-6c9d-4635-915f-798288a6740e?as=iiif,2023-02-20T16:14:51.764279,None,None,,French,inu:dil-44db4aa7-16fc-40da-9db8-1c7623c98441,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/e9795e5f-6067-4d28-bf07-fdd154360ffd,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/cea7b7bb-6c9d-4635-915f-798288a6740e/thumbnail,"La Caricature, no 438 (19 mai 1888), supplément",Public,Image
,Accession:319780,,https://api.dc.library.northwestern.edu/api/v2/works/c8e9d8e5-fb1f-43aa-9718-59d66dcb8e77,Work,ark:/81985/n2qv3cg0g,,,,https://dc.library.northwestern.edu/items/c8e9d8e5-fb1f-43aa-9718-59d66dcb8e77,Fanatisme,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Luque, Manuel, 1854-|Kolb, Eugene (Editor)",2021-03-16T16:35:15.706988Z,,,,"June 17, 1893",,inu-dil-de796f2e-409c-4a7d-bd4b-7245619abd07.tif,,,caricatures,c8e9d8e5-fb1f-43aa-9718-59d66dcb8e77,,https://api.dc.library.northwestern.edu/api/v2/works/c8e9d8e5-fb1f-43aa-9718-59d66dcb8e77?as=iiif,2023-02-20T16:15:10.170688,None,None,,French,inu:dil-de796f2e-409c-4a7d-bd4b-7245619abd07,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/21819897-2a41-4543-acb3-a93a2c2309c3,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/c8e9d8e5-fb1f-43aa-9718-59d66dcb8e77/thumbnail,"La Caricature, année 14, no 703 (17 juin 1893), cover",Public,Image
,Accession:319814,,https://api.dc.library.northwestern.edu/api/v2/works/c91608bf-97bd-4273-9553-09a54a8313e2,Work,ark:/81985/n2cr5nq7x,,,,https://dc.library.northwestern.edu/items/c91608bf-97bd-4273-9553-09a54a8313e2,À L'Opéra,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Guillaume, Albert|Kolb, Eugene (Editor)",2021-03-16T16:36:19.907151Z,,,,"February 6, 1892",,inu-dil-9eccf95f-ec29-47db-a36a-8a8e1ba2c206.tif,,,caricatures,c91608bf-97bd-4273-9553-09a54a8313e2,,https://api.dc.library.northwestern.edu/api/v2/works/c91608bf-97bd-4273-9553-09a54a8313e2?as=iiif,2023-02-20T16:15:12.397935,None,None,,French,inu:dil-9eccf95f-ec29-47db-a36a-8a8e1ba2c206,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/dc9beab8-3e8a-4ceb-b41f-5a9cae5b22c5,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/c91608bf-97bd-4273-9553-09a54a8313e2/thumbnail,"La Caricature, année 13, no 632 (6 février 1892), cover",Public,Image
,Accession:320145,,https://api.dc.library.northwestern.edu/api/v2/works/c9cfdfc3-2379-4253-bb15-cc360e364514,Work,ark:/81985/n2cf9jj7v,,,,https://dc.library.northwestern.edu/items/c9cfdfc3-2379-4253-bb15-cc360e364514,"MM. Les voyageurs, en voiture!",994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T16:40:39.264028Z,"Draner, 1833-1926",,,"October 9, 1886",,inu-dil-0041d80c-8def-4e91-8ece-9d132b4034d7.tif,,,caricatures,c9cfdfc3-2379-4253-bb15-cc360e364514,,https://api.dc.library.northwestern.edu/api/v2/works/c9cfdfc3-2379-4253-bb15-cc360e364514?as=iiif,2023-02-20T16:15:14.989714,None,None,,French,inu:dil-0041d80c-8def-4e91-8ece-9d132b4034d7,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/b877f1ca-c10b-49ae-8679-24bedcf2204a,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/c9cfdfc3-2379-4253-bb15-cc360e364514/thumbnail,"La Caricature, no 354 (9 octobre 1886), cover",Public,Image
,Accession:320498,,https://api.dc.library.northwestern.edu/api/v2/works/cb6e209a-520a-46e1-a694-f912f1dbabb7,Work,ark:/81985/n2s758m44,,,,https://dc.library.northwestern.edu/items/cb6e209a-520a-46e1-a694-f912f1dbabb7,Les environs de Paris,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T16:50:34.707091Z,,,,"September 11, 1880",,inu-dil-133754ef-fb9e-47f0-92cd-dfa95114ae7c.tif,,,caricatures,cb6e209a-520a-46e1-a694-f912f1dbabb7,,https://api.dc.library.northwestern.edu/api/v2/works/cb6e209a-520a-46e1-a694-f912f1dbabb7?as=iiif,2023-02-20T16:15:24.510729,None,None,,French,inu:dil-133754ef-fb9e-47f0-92cd-dfa95114ae7c,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/77a9503d-7d38-43ee-844d-27306f78e31d,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/cb6e209a-520a-46e1-a694-f912f1dbabb7/thumbnail,"La Caricature, no 37 (11 septembre 1880), cover",Public,Image
,Accession:319728,,https://api.dc.library.northwestern.edu/api/v2/works/cd41da6d-1499-4972-856e-a92faf6ad370,Work,ark:/81985/n2d795p1f,,,,https://dc.library.northwestern.edu/items/cd41da6d-1499-4972-856e-a92faf6ad370,Printemps,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T17:01:37.433690Z,Schusler,,,"June 3, 1899",,inu-dil-c7737d36-d03d-47b1-a2a0-3a8a4d0730eb.tif,,,caricatures,cd41da6d-1499-4972-856e-a92faf6ad370,,https://api.dc.library.northwestern.edu/api/v2/works/cd41da6d-1499-4972-856e-a92faf6ad370?as=iiif,2023-02-20T16:15:35.297461,None,None,,French,inu:dil-c7737d36-d03d-47b1-a2a0-3a8a4d0730eb,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/eade4369-3188-4aa3-9e8f-394c71005fea,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/cd41da6d-1499-4972-856e-a92faf6ad370/thumbnail,"La Caricature, année 20, no 1014 (3 juin 1899), cover",Public,Image
,Accession:319739,,https://api.dc.library.northwestern.edu/api/v2/works/d087180e-b2f9-44fc-b24c-92e80de74fb6,Work,ark:/81985/n2pr7n598,,,,https://dc.library.northwestern.edu/items/d087180e-b2f9-44fc-b24c-92e80de74fb6,Vanité de Proprio,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T17:20:33.606895Z,"Ri, G., 1853-1940",,,"August 19, 1899",,inu-dil-08bff9e6-2676-4db3-9b15-e66a5527d6ef.tif,,,caricatures,d087180e-b2f9-44fc-b24c-92e80de74fb6,,https://api.dc.library.northwestern.edu/api/v2/works/d087180e-b2f9-44fc-b24c-92e80de74fb6?as=iiif,2023-02-20T16:15:46.660378,None,None,,French,inu:dil-08bff9e6-2676-4db3-9b15-e66a5527d6ef,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/fb5f8bb6-6466-4f18-b488-d4fa47e4e794,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/d087180e-b2f9-44fc-b24c-92e80de74fb6/thumbnail,"La Caricature, année 163, no 1025 (19 août 1899), cover",Public,Image
